timestamp,pilot_mmsi,mother_mmsi,pilot_lat,pilot_lon,mother_lat,mother_lon,mother_sog,mother_cog,target_mmsi,target_lat,target_lon,target_distance_m,target_vessel_type,traffic_direction,is_boarding_operation
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9824216666667,128.817086666667,1060.4,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9825233333333,128.817015,1073.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.98263,128.816946666667,1086.6,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.982735,128.816881666667,1099.6,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9828066666667,128.816841666667,1108.4,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9828816666667,128.816803333333,1117.4,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9830216666667,128.816718333333,1134.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9830583333333,128.8167,1139.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.983165,128.816636666667,1152.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9833766666667,128.816516666667,1178.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9834133333333,128.816496666667,1182.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9835233333333,128.816441666667,1195.9,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9835583333333,128.816423333333,1200.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9835983333333,128.816405,1204.9,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9836716666667,128.816366666667,1213.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,412370360,34.9837083333333,128.816348333333,1218.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,538009273,34.9922666666667,128.811653333333,2261.0,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,538009273,34.9928483333333,128.811326666667,2332.2,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,538009273,34.9933216666667,128.811056666667,2390.2,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,538009273,34.9937983333333,128.810793333333,2448.4,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,538009273,34.9943783333333,128.810468333333,2519.3,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735366666667,128.821313333333,0.2,345.6,538009273,34.9949066666667,128.810163333333,2584.2,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.98188,128.817538333333,988.6,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.98194,128.817483333333,996.6,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9820666666667,128.817375,1013.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9821616666667,128.817291666667,1025.8,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9822916666667,128.817186666667,1042.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9824216666667,128.817086666667,1059.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9825233333333,128.817015,1072.4,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.98263,128.816946666667,1085.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.982735,128.816881666667,1098.8,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9828066666667,128.816841666667,1107.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9828816666667,128.816803333333,1116.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9830216666667,128.816718333333,1133.9,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9830583333333,128.8167,1138.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.983165,128.816636666667,1151.4,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9833766666667,128.816516666667,1177.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9834133333333,128.816496666667,1181.8,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9835233333333,128.816441666667,1195.0,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9835583333333,128.816423333333,1199.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9835983333333,128.816405,1204.0,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9836716666667,128.816366666667,1212.9,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,412370360,34.9837083333333,128.816348333333,1217.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,538009273,34.9922666666667,128.811653333333,2260.1,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,538009273,34.9928483333333,128.811326666667,2331.3,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,538009273,34.9933216666667,128.811056666667,2389.4,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,538009273,34.9937983333333,128.810793333333,2447.5,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,538009273,34.9943783333333,128.810468333333,2518.5,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.973545,128.821313333333,0.2,345.6,538009273,34.9949066666667,128.810163333333,2583.4,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.98188,128.817538333333,988.0,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.98194,128.817483333333,996.0,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9820666666667,128.817375,1012.6,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9821616666667,128.817291666667,1025.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9822916666667,128.817186666667,1042.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9824216666667,128.817086666667,1058.9,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9825233333333,128.817015,1071.8,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.98263,128.816946666667,1085.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.982735,128.816881666667,1098.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9828066666667,128.816841666667,1106.9,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9828816666667,128.816803333333,1116.0,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9830216666667,128.816718333333,1133.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9830583333333,128.8167,1137.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.983165,128.816636666667,1150.9,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9833766666667,128.816516666667,1176.8,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9834133333333,128.816496666667,1181.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9835233333333,128.816441666667,1194.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9835583333333,128.816423333333,1198.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9835983333333,128.816405,1203.4,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9836716666667,128.816366666667,1212.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,412370360,34.9837083333333,128.816348333333,1216.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,538009273,34.9922666666667,128.811653333333,2259.6,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,538009273,34.9928483333333,128.811326666667,2330.7,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,538009273,34.9933216666667,128.811056666667,2388.8,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,538009273,34.9937983333333,128.810793333333,2447.0,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,538009273,34.9943783333333,128.810468333333,2517.9,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735516666667,128.821316666667,0.2,345.6,538009273,34.9949066666667,128.810163333333,2582.8,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.98188,128.817538333333,987.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.98194,128.817483333333,995.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9820666666667,128.817375,1012.0,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9821616666667,128.817291666667,1024.6,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9822916666667,128.817186666667,1041.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9824216666667,128.817086666667,1058.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9825233333333,128.817015,1071.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.98263,128.816946666667,1084.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.982735,128.816881666667,1097.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9828066666667,128.816841666667,1106.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9828816666667,128.816803333333,1115.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9830216666667,128.816718333333,1132.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9830583333333,128.8167,1137.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.983165,128.816636666667,1150.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9833766666667,128.816516666667,1176.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9834133333333,128.816496666667,1180.6,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9835233333333,128.816441666667,1193.8,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9835583333333,128.816423333333,1198.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9835983333333,128.816405,1202.8,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9836716666667,128.816366666667,1211.7,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,412370360,34.9837083333333,128.816348333333,1216.1,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,538009273,34.9922666666667,128.811653333333,2259.0,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,538009273,34.9928483333333,128.811326666667,2330.1,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,538009273,34.9933216666667,128.811056666667,2388.2,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,538009273,34.9937983333333,128.810793333333,2446.3,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,538009273,34.9943783333333,128.810468333333,2517.3,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.9735583333333,128.821318333333,0.2,345.6,538009273,34.9949066666667,128.810163333333,2582.2,71.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.97357,128.821323333333,0.2,345.6,412370360,34.98188,128.817538333333,986.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.97357,128.821323333333,0.2,345.6,412370360,34.98194,128.817483333333,994.3,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.97357,128.821323333333,0.2,345.6,412370360,34.9820666666667,128.817375,1011.0,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.97357,128.821323333333,0.2,345.6,412370360,34.9821616666667,128.817291666667,1023.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.97357,128.821323333333,0.2,345.6,412370360,34.9822916666667,128.817186666667,1040.5,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.97357,128.821323333333,0.2,345.6,412370360,34.9824216666667,128.817086666667,1057.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.97357,128.821323333333,0.2,345.6,412370360,34.9825233333333,128.817015,1070.2,90.0,inbound,True
2024-06-13 15:41:00,440155330.0,413383270.0,34.9741316666667,128.821546666667,34.97357,128.821323333333,0.2,345.6,412370360,34.98263,128.816946666667,1083.5,90.0,inbound,True
