timestamp,pilot_mmsi,pilot_lat,pilot_lon,pilot_sog,pilot_cog,mother_mmsi,mother_lat,mother_lon,mother_sog,mother_cog,distance,is_boarding_operation,traffic_direction,nearby_vessels_5500m,operation,fall_side,relative_bearing_deg,emergency_heading_deg,emergency_delta_deg,emergency_heading_valid,reason,maneuver_type,propeller_clearance_time_s,loa_m,emergency_turn_completed_deg,emergency_turn_stop_reason,emergency_turn_elapsed_s,post_action,target_heading_deg,requires_360_turn,port_reentry_allowed,trajectory_valid,trajectory_min_ukc_m,trajectory_min_dcpa_m,draft_m,decision
2024-06-13 15:41:00,440155330.0,34.9741316666667,128.821546666667,1.7,239.8,413383270.0,34.9735283333333,128.821311666667,0.2,345.6,70.42171802882763,True,inbound,"[{'mmsi': 412370360, 'distance': 990.3, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.98188, 'longitude': 128.817538333333}, {'mmsi': 412370360, 'distance': 998.3, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.98194, 'longitude': 128.817483333333}, {'mmsi': 412370360, 'distance': 1014.9, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9820666666667, 'longitude': 128.817375}, {'mmsi': 412370360, 'distance': 1027.5, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9821616666667, 'longitude': 128.817291666667}, {'mmsi': 412370360, 'distance': 1044.4, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9822916666667, 'longitude': 128.817186666667}, {'mmsi': 412370360, 'distance': 1061.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9824216666667, 'longitude': 128.817086666667}, {'mmsi': 412370360, 'distance': 1074.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9825233333333, 'longitude': 128.817015}, {'mmsi': 412370360, 'distance': 1087.4, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.98263, 'longitude': 128.816946666667}, {'mmsi': 412370360, 'distance': 1100.4, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.982735, 'longitude': 128.816881666667}, {'mmsi': 412370360, 'distance': 1109.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9828066666667, 'longitude': 128.816841666667}, {'mmsi': 412370360, 'distance': 1118.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9828816666667, 'longitude': 128.816803333333}, {'mmsi': 412370360, 'distance': 1135.5, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9830216666667, 'longitude': 128.816718333333}, {'mmsi': 412370360, 'distance': 1139.9, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9830583333333, 'longitude': 128.8167}, {'mmsi': 412370360, 'distance': 1153.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.983165, 'longitude': 128.816636666667}, {'mmsi': 412370360, 'distance': 1179.0, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9833766666667, 'longitude': 128.816516666667}, {'mmsi': 412370360, 'distance': 1183.5, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9834133333333, 'longitude': 128.816496666667}, {'mmsi': 412370360, 'distance': 1196.7, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9835233333333, 'longitude': 128.816441666667}, {'mmsi': 412370360, 'distance': 1200.9, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9835583333333, 'longitude': 128.816423333333}, {'mmsi': 412370360, 'distance': 1205.7, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9835983333333, 'longitude': 128.816405}, {'mmsi': 412370360, 'distance': 1214.5, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9836716666667, 'longitude': 128.816366666667}, {'mmsi': 412370360, 'distance': 1218.9, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(90.0), 'latitude': 34.9837083333333, 'longitude': 128.816348333333}, {'mmsi': 440708730, 'distance': 5389.6, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(32.0), 'latitude': 34.9616816666667, 'longitude': 128.763958333333}, {'mmsi': 440708730, 'distance': 5403.5, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(32.0), 'latitude': 34.9609133333333, 'longitude': 128.764045}, {'mmsi': 440708730, 'distance': 5410.3, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(32.0), 'latitude': 34.9605666666667, 'longitude': 128.764083333333}, {'mmsi': 538009273, 'distance': 2261.8, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(71.0), 'latitude': 34.9922666666667, 'longitude': 128.811653333333}, {'mmsi': 538009273, 'distance': 2332.9, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(71.0), 'latitude': 34.9928483333333, 'longitude': 128.811326666667}, {'mmsi': 538009273, 'distance': 2391.0, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(71.0), 'latitude': 34.9933216666667, 'longitude': 128.811056666667}, {'mmsi': 538009273, 'distance': 2449.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(71.0), 'latitude': 34.9937983333333, 'longitude': 128.810793333333}, {'mmsi': 538009273, 'distance': 2520.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(71.0), 'latitude': 34.9943783333333, 'longitude': 128.810468333333}, {'mmsi': 538009273, 'distance': 2585.0, 'timestamp': datetime.datetime(2024, 6, 13, 15, 41), 'vessel_type': np.float64(71.0), 'latitude': 34.9949066666667, 'longitude': 128.810163333333}]",inbound,starboard,32.10114341669839,20.600000000000023,35.0,True,valid_heading_found,modified_anderson,90.0,180.0,360.1,full_anderson_complete,27490.0,initial_avoid_then_360_then_outbound_replan,250.5193527387206,True,False,True,22.5,982.345736321326,7.7,ALLOW_WITH_EMERGENCY_PLAN
2024-06-13 15:42:00,440155330.0,34.97409,128.821436666667,0.9,234.7,413383270.0,34.9735766666667,128.821326666667,0.2,21.3,57.95331138741789,True,inbound,"[{'mmsi': 412370360, 'distance': 1258.7, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(90.0), 'latitude': 34.984075, 'longitude': 128.81616}, {'mmsi': 412370360, 'distance': 1258.7, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(90.0), 'latitude': 34.984075, 'longitude': 128.81616}, {'mmsi': 412370360, 'distance': 1307.8, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(90.0), 'latitude': 34.98448, 'longitude': 128.815945}, {'mmsi': 412370360, 'distance': 1348.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(90.0), 'latitude': 34.9848116666667, 'longitude': 128.815766666667}, {'mmsi': 412370360, 'distance': 1393.0, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(90.0), 'latitude': 34.9851816666667, 'longitude': 128.815568333333}, {'mmsi': 412370360, 'distance': 1438.0, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(90.0), 'latitude': 34.9855516666667, 'longitude': 128.815366666667}, {'mmsi': 412370360, 'distance': 1469.6, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(90.0), 'latitude': 34.9858116666667, 'longitude': 128.815228333333}, {'mmsi': 412370360, 'distance': 1473.8, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(90.0), 'latitude': 34.9858466666667, 'longitude': 128.815208333333}, {'mmsi': 440708730, 'distance': 5438.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(32.0), 'latitude': 34.9593783333333, 'longitude': 128.764218333333}, {'mmsi': 440708730, 'distance': 5456.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(32.0), 'latitude': 34.9586133333333, 'longitude': 128.764301666667}, {'mmsi': 440708730, 'distance': 5476.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(32.0), 'latitude': 34.9578516666667, 'longitude': 128.764376666667}, {'mmsi': 538009273, 'distance': 2645.4, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(71.0), 'latitude': 34.9954333333333, 'longitude': 128.809858333333}, {'mmsi': 538009273, 'distance': 2717.0, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(71.0), 'latitude': 34.9960133333333, 'longitude': 128.809516666667}, {'mmsi': 538009273, 'distance': 2775.7, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(71.0), 'latitude': 34.9964916666667, 'longitude': 128.809243333333}, {'mmsi': 538009273, 'distance': 2834.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(71.0), 'latitude': 34.9969666666667, 'longitude': 128.808966666667}, {'mmsi': 538009273, 'distance': 2905.9, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(71.0), 'latitude': 34.9975483333333, 'longitude': 128.808625}, {'mmsi': 538009273, 'distance': 2977.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 42), 'vessel_type': np.float64(71.0), 'latitude': 34.99813, 'longitude': 128.808293333333}]",inbound,port,348.6589381443961,346.3,35.0,True,valid_heading_found,modified_anderson,90.0,180.0,360.1,full_anderson_complete,27490.0,initial_avoid_then_360_then_outbound_replan,250.46822802447616,True,False,True,22.5,1247.365895012137,7.7,ALLOW_WITH_EMERGENCY_PLAN
2024-06-13 15:43:00,440155330.0,34.97385,128.821226666667,0.7,130.3,413383270.0,34.973645,128.821363333333,0.2,43.0,25.974434520042845,True,inbound,"[{'mmsi': 412370360, 'distance': 1517.7, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9862566666667, 'longitude': 128.814993333333}, {'mmsi': 412370360, 'distance': 1535.8, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9864066666667, 'longitude': 128.814915}, {'mmsi': 412370360, 'distance': 1544.8, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.98648, 'longitude': 128.814875}, {'mmsi': 412370360, 'distance': 1567.4, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9866666666667, 'longitude': 128.814775}, {'mmsi': 412370360, 'distance': 1613.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.987045, 'longitude': 128.81458}, {'mmsi': 412370360, 'distance': 1613.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.987045, 'longitude': 128.81458}, {'mmsi': 412370360, 'distance': 1617.5, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9870816666667, 'longitude': 128.814561666667}, {'mmsi': 412370360, 'distance': 1626.6, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9871583333333, 'longitude': 128.814526666667}, {'mmsi': 412370360, 'distance': 1658.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9874166666667, 'longitude': 128.814385}, {'mmsi': 412370360, 'distance': 1662.8, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.987455, 'longitude': 128.814363333333}, {'mmsi': 412370360, 'distance': 1671.9, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.98753, 'longitude': 128.814321666667}, {'mmsi': 412370360, 'distance': 1694.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9877116666667, 'longitude': 128.814221666667}, {'mmsi': 412370360, 'distance': 1703.3, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9877866666667, 'longitude': 128.814178333333}, {'mmsi': 412370360, 'distance': 1748.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.9881533333333, 'longitude': 128.813975}, {'mmsi': 412370360, 'distance': 1752.6, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(90.0), 'latitude': 34.98819, 'longitude': 128.813953333333}, {'mmsi': 538009273, 'distance': 3030.5, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(71.0), 'latitude': 34.9986116666667, 'longitude': 128.808025}, {'mmsi': 538009273, 'distance': 3102.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(71.0), 'latitude': 34.9991933333333, 'longitude': 128.807683333333}, {'mmsi': 538009273, 'distance': 3161.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(71.0), 'latitude': 34.9996716666667, 'longitude': 128.807403333333}, {'mmsi': 538009273, 'distance': 3220.0, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(71.0), 'latitude': 35.00015, 'longitude': 128.807126666667}, {'mmsi': 538009273, 'distance': 3292.1, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(71.0), 'latitude': 35.0007366666667, 'longitude': 128.806788333333}, {'mmsi': 538009273, 'distance': 3364.2, 'timestamp': datetime.datetime(2024, 6, 13, 15, 43), 'vessel_type': np.float64(71.0), 'latitude': 35.0013216666667, 'longitude': 128.806445}]",inbound,port,288.35329588642117,8.0,35.0,True,valid_heading_found,modified_anderson,90.0,180.0,360.1,full_anderson_complete,27490.0,initial_avoid_then_360_then_outbound_replan,250.43233077128102,True,False,True,22.5,1506.6497075765585,7.7,ALLOW_WITH_EMERGENCY_PLAN
2024-06-14 09:44:00,440127410.0,34.979205,128.815275,0.5,337.5,477478700.0,34.978765,128.815165,1.5,337.7,49.941674927838726,True,inbound,"[{'mmsi': 440800595, 'distance': 2862.5, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(35.0), 'latitude': 34.9639616666667, 'longitude': 128.840866666667}, {'mmsi': 440800595, 'distance': 2904.7, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(35.0), 'latitude': 34.9640883333333, 'longitude': 128.841536666667}, {'mmsi': 440800595, 'distance': 2950.4, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(35.0), 'latitude': 34.964245, 'longitude': 128.842266666667}, {'mmsi': 440800595, 'distance': 2988.1, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(35.0), 'latitude': 34.964385, 'longitude': 128.842868333333}, {'mmsi': 440800595, 'distance': 3030.2, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(35.0), 'latitude': 34.964535, 'longitude': 128.843526666667}, {'mmsi': 440800595, 'distance': 3067.5, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(35.0), 'latitude': 34.964685, 'longitude': 128.844115}, {'mmsi': 538009273, 'distance': 2744.2, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(71.0), 'latitude': 34.99655, 'longitude': 128.79428}, {'mmsi': 538009273, 'distance': 2697.8, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(71.0), 'latitude': 34.9960566666667, 'longitude': 128.794391666667}, {'mmsi': 538009273, 'distance': 2652.7, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(71.0), 'latitude': 34.99556, 'longitude': 128.794485}, {'mmsi': 538009273, 'distance': 2603.2, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(71.0), 'latitude': 34.9950066666667, 'longitude': 128.794585}, {'mmsi': 538009273, 'distance': 2549.1, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(71.0), 'latitude': 34.9943983333333, 'longitude': 128.7947}, {'mmsi': 538009273, 'distance': 2504.4, 'timestamp': datetime.datetime(2024, 6, 14, 9, 44), 'vessel_type': np.float64(71.0), 'latitude': 34.9939, 'longitude': 128.794806666667}]",inbound,starboard,33.876329340084396,12.699999999999989,35.0,True,valid_heading_found,modified_anderson,90.0,337.0,109.2,ukc_constraint,2080.0,initial_avoid_then_360_then_outbound_replan,244.9967533031343,True,False,True,3.8000000000000007,2482.456210779651,14.5,ALLOW_WITH_EMERGENCY_PLAN
